time	V(A,B)
1.60172e-02	3.00776e+02
1.60172e-02	3.01057e+02
1.72535e-02	3.00615e+02
1.72535e-02	3.00239e+02
1.72535e-02	2.98727e+02
1.72535e-02	2.94494e+02
1.72535e-02	2.89002e+02
1.72535e-02	2.82915e+02
1.72535e-02	2.76160e+02
1.72535e-02	2.70753e+02
1.72535e-02	2.66532e+02
1.72535e-02	2.63384e+02
1.72535e-02	2.60567e+02
1.72535e-02	2.58268e+02
1.72535e-02	2.54329e+02
1.72535e-02	2.52154e+02
1.72535e-02	2.49393e+02
1.72535e-02	2.43093e+02
1.72535e-02	2.30026e+02
1.72535e-02	2.09208e+02
1.72535e-02	1.79162e+02
1.72535e-02	1.45030e+02
1.72535e-02	9.89049e+01
1.72535e-02	3.37242e+01
1.72535e-02	1.45226e+01
1.72535e-02	6.61488e+00
1.72535e-02	2.51818e+00
1.72535e-02	1.18711e+00
1.72535e-02	1.75226e-01
1.72535e-02	-1.94993e-01
1.72535e-02	-4.15500e-01
1.74258e-02	-4.76133e-01
1.74258e-02	1.64475e-01
1.74258e-02	1.26450e+00
1.74258e-02	1.50131e+00
1.74258e-02	2.67602e+00
1.74258e-02	5.91001e+00
1.74258e-02	8.48165e+00
1.74258e-02	1.29934e+01
1.74258e-02	1.31816e+02
1.74258e-02	2.55083e+02
1.74258e-02	2.67585e+02
1.74258e-02	2.83309e+02
1.74258e-02	2.91152e+02
1.74258e-02	2.94768e+02
1.74258e-02	2.95996e+02
1.74258e-02	2.96590e+02
1.74258e-02	2.97138e+02
1.74258e-02	3.00875e+02
1.74258e-02	3.01485e+02
1.74258e-02	3.01887e+02
1.74259e-02	3.02125e+02
1.78748e-02	3.01372e+02
1.78748e-02	3.01537e+02
1.81300e-02	3.01235e+02
1.81301e-02	3.00492e+02
1.81301e-02	3.00329e+02
1.81301e-02	3.00772e+02
1.81301e-02	3.00960e+02
1.84862e-02	3.00710e+02
1.84862e-02	3.00252e+02
1.84862e-02	2.98593e+02
1.84862e-02	2.93868e+02
1.84862e-02	2.88366e+02
1.84862e-02	2.82346e+02
1.84862e-02	2.75940e+02
1.84862e-02	2.70926e+02
1.84862e-02	2.64708e+02
1.84862e-02	2.61495e+02
1.84862e-02	2.59052e+02
1.84862e-02	2.54654e+02
1.84862e-02	2.52351e+02
1.84862e-02	2.50963e+02
1.84862e-02	1.21478e+02
1.84862e-02	1.50391e+01
1.84862e-02	7.37161e+00
1.84862e-02	5.04039e-01
1.84862e-02	2.08122e-01
1.84862e-02	-5.99161e-01
1.84862e-02	-8.34076e-01
1.88860e-02	-8.32155e-01
1.88860e-02	-3.76608e-01
1.88860e-02	2.14833e+00
1.88860e-02	3.87042e+01
1.88860e-02	1.36495e+02
1.88860e-02	2.60497e+02
1.88860e-02	2.72404e+02
1.88860e-02	2.86703e+02
1.88860e-02	2.93747e+02
1.88860e-02	2.96818e+02
1.88860e-02	2.97912e+02
1.88860e-02	2.98408e+02
1.88860e-02	2.99234e+02
1.88860e-02	3.02211e+02
1.88860e-02	3.03035e+02
1.88860e-02	3.03435e+02
1.88860e-02	3.03696e+02
1.92081e-02	3.02691e+02
1.92081e-02	3.02967e+02
1.92081e-02	3.02876e+02
1.92081e-02	3.03181e+02
1.94634e-02	3.02444e+02
1.94634e-02	3.01241e+02
1.94634e-02	3.00522e+02
1.94634e-02	3.00140e+02
1.94634e-02	3.00362e+02
1.94634e-02	3.01452e+02
1.94634e-02	3.01796e+02
1.94635e-02	3.01978e+02
1.96985e-02	3.01592e+02
1.96985e-02	3.01555e+02
1.96985e-02	3.00708e+02
1.96985e-02	2.98386e+02
1.96985e-02	2.93938e+02
1.96985e-02	2.83418e+02
1.96985e-02	2.77495e+02
1.96985e-02	2.69976e+02
1.96985e-02	2.63940e+02
1.96985e-02	2.61256e+02
1.96985e-02	2.58771e+02
1.96985e-02	2.54323e+02
1.96985e-02	2.50435e+02
1.96985e-02	2.41358e+02
1.96985e-02	2.25681e+02
1.96985e-02	1.99537e+02
1.96985e-02	1.64297e+02
1.96985e-02	1.30675e+02
1.96985e-02	7.09517e+01
1.96985e-02	6.50532e+01
1.96985e-02	6.21998e+01
1.96985e-02	4.51038e+01
1.96985e-02	3.04202e+01
1.96985e-02	1.83176e+01
1.96985e-02	3.95159e+00
1.96985e-02	-8.85525e-01
1.96988e-02	-1.00465e+00
2.03725e-02	-8.11840e-01
2.03725e-02	-5.33467e-01
2.03725e-02	4.96566e+00
2.03725e-02	3.39055e+01
2.03725e-02	1.11642e+02
2.03725e-02	2.50967e+02
2.03725e-02	2.74934e+02
2.03725e-02	2.88197e+02
2.03725e-02	2.97195e+02
2.03725e-02	3.01116e+02
2.03725e-02	3.02106e+02
2.03725e-02	3.04644e+02
2.03725e-02	3.05214e+02
2.03725e-02	3.05540e+02
2.03727e-02	3.05696e+02
2.05410e-02	3.04818e+02
2.05410e-02	3.05106e+02
2.05411e-02	3.05101e+02
2.05411e-02	3.05376e+02
2.07976e-02	3.04101e+02
2.07976e-02	3.03948e+02
2.07976e-02	3.03554e+02
2.07976e-02	3.02049e+02
2.07976e-02	3.01187e+02
2.07976e-02	3.01485e+02
2.07976e-02	3.02714e+02
2.07976e-02	3.03171e+02
2.07976e-02	3.03440e+02
2.07977e-02	3.03614e+02
2.09066e-02	3.03276e+02
2.09066e-02	3.03384e+02
2.09066e-02	3.03153e+02
2.09066e-02	3.02097e+02
2.09066e-02	2.99071e+02
2.09066e-02	2.94599e+02
2.09066e-02	2.83381e+02
2.09066e-02	2.76890e+02
2.09066e-02	2.69430e+02
2.09066e-02	2.65041e+02
2.09066e-02	2.64135e+02
2.09066e-02	2.57944e+02
2.09066e-02	2.25313e+02
2.09066e-02	1.35065e+02
2.09066e-02	1.74639e+01
2.09066e-02	-7.60188e-01
2.09066e-02	-9.31934e-01
2.18195e-02	-6.99888e-01
2.18196e-02	-4.34923e-01
2.18196e-02	-4.82487e-01
2.18196e-02	-2.17611e-01
2.18196e-02	-2.29271e+00
2.18196e-02	-1.30795e+01
2.18196e-02	-6.13191e+01
2.18196e-02	-1.62436e+02
2.18196e-02	-2.78589e+02
2.18196e-02	-2.89749e+02
2.18196e-02	-3.01477e+02
2.18196e-02	-3.06569e+02
2.18196e-02	-3.07789e+02
2.18196e-02	-3.09815e+02
2.18196e-02	-3.10561e+02
2.18196e-02	-3.10774e+02
2.18519e-02	-3.10495e+02
2.18519e-02	-3.07214e+02
2.18519e-02	-2.65877e+02
2.18519e-02	-1.64712e+02
2.18519e-02	-4.73454e+01
2.18519e-02	-3.85671e+01
2.18519e-02	-1.55357e+01
2.18519e-02	-7.37650e+00
2.18519e-02	-5.95312e+00
2.18519e-02	-3.37021e+00
2.18519e-02	-2.90213e+00
2.18519e-02	-2.56836e+00
2.18519e-02	-2.32126e+00
2.21082e-02	-1.73044e+00
2.21082e-02	-1.48993e+00
2.21082e-02	-1.79959e+00
2.21082e-02	-1.98798e+00
2.21082e-02	-2.39764e+00
2.21082e-02	-3.89771e+00
2.21082e-02	-6.15775e+00
2.21082e-02	-2.30969e+01
2.21082e-02	-6.42589e+01
2.21082e-02	-1.27639e+02
2.21082e-02	-1.97208e+02
2.21083e-02	-2.63321e+02
2.21083e-02	-2.71404e+02
2.21083e-02	-2.84352e+02
2.21083e-02	-3.02222e+02
2.21083e-02	-3.08173e+02
2.21084e-02	-3.08303e+02
2.22193e-02	-3.07464e+02
2.22193e-02	-3.07669e+02
2.22193e-02	-3.02132e+02
2.22193e-02	-2.92686e+02
2.22193e-02	-2.82352e+02
2.22193e-02	-2.73805e+02
2.22193e-02	-2.68970e+02
2.22193e-02	-2.64766e+02
2.22193e-02	-2.46732e+02
2.22193e-02	-1.78464e+02
2.22193e-02	-5.44238e+01
2.22193e-02	-3.83469e+01
2.22193e-02	-2.70957e+01
2.22193e-02	-8.87298e+00
2.22193e-02	-1.67540e-01
2.22194e-02	-2.77636e-02
2.30318e-02	3.30333e-02
2.30318e-02	-7.50409e-01
2.30318e-02	-7.53340e+00
2.30318e-02	-4.91773e+01
2.30318e-02	-1.46143e+02
2.30318e-02	-2.46320e+02
2.30318e-02	-2.94045e+02
2.30318e-02	-3.04068e+02
2.30318e-02	-3.05669e+02
2.30318e-02	-3.07723e+02
2.30318e-02	-3.08729e+02
2.30318e-02	-3.08987e+02
2.30319e-02	-3.09203e+02
2.32524e-02	-3.07483e+02
2.35226e-02	-3.05718e+02
2.37059e-02	-3.04891e+02
2.37059e-02	-3.02968e+02
2.37059e-02	-2.96017e+02
2.37059e-02	-2.85574e+02
2.37059e-02	-2.76116e+02
2.37059e-02	-2.68996e+02
2.37059e-02	-2.65623e+02
2.37059e-02	-2.62306e+02
2.37059e-02	-2.57013e+02
2.37059e-02	-2.54114e+02
2.37059e-02	-2.49712e+02
2.37059e-02	-9.88917e+01
2.37059e-02	-7.97593e+01
2.37059e-02	-6.10985e+01
2.37059e-02	-5.87784e+01
2.37059e-02	-4.24126e+01
2.37059e-02	-3.01103e+01
2.37059e-02	-2.03443e+01
2.37059e-02	-1.31662e+01
2.37059e-02	-1.16874e+01
2.37059e-02	1.36965e-01
2.37059e-02	3.00120e-01
2.42400e-02	2.61843e-01
2.42400e-02	1.54326e-01
2.42400e-02	-7.63608e+00
2.42400e-02	-4.23497e+01
2.42400e-02	-1.27764e+02
2.42400e-02	-2.51872e+02
2.42400e-02	-2.65867e+02
2.42400e-02	-2.85442e+02
2.42400e-02	-2.93842e+02
2.42400e-02	-2.99683e+02
2.42400e-02	-3.00103e+02
2.42400e-02	-3.00425e+02
2.42400e-02	-3.02203e+02
2.42400e-02	-3.03238e+02
2.42400e-02	-3.05859e+02
2.42400e-02	-3.06578e+02
2.42400e-02	-3.06904e+02
2.42401e-02	-3.07083e+02
2.45414e-02	-3.05198e+02
2.45415e-02	-3.05389e+02
2.47967e-02	-3.04226e+02
2.47967e-02	-3.03863e+02
2.47967e-02	-3.03375e+02
2.47967e-02	-3.03770e+02
2.47969e-02	-3.03917e+02
2.51833e-02	-3.02618e+02
2.51833e-02	-3.02676e+02
2.51833e-02	-3.02383e+02
2.51833e-02	-3.01197e+02
2.51833e-02	-2.97669e+02
2.51833e-02	-2.92466e+02
2.51833e-02	-2.87128e+02
2.51833e-02	-2.80672e+02
2.51833e-02	-2.75305e+02
2.51833e-02	-2.70104e+02
2.51833e-02	-2.66162e+02
2.51833e-02	-2.63064e+02
2.51833e-02	-2.60874e+02
2.51833e-02	-2.54966e+02
2.51833e-02	-2.52939e+02
2.51833e-02	-2.50060e+02
2.51833e-02	-2.49362e+02
2.51833e-02	-9.83900e+01
2.51833e-02	-7.96550e+01
2.51833e-02	-4.47437e+01
2.51833e-02	-2.66833e+01
2.51833e-02	-1.61033e+01
2.51833e-02	-7.36422e+00
2.51833e-02	-3.51815e+00
2.51833e-02	6.91463e-01
2.51834e-02	8.33950e-01
2.54604e-02	7.50808e-01
2.54604e-02	1.86290e-01
2.54604e-02	-6.76192e+00
2.54604e-02	-5.46621e+01
2.54604e-02	-1.58484e+02
2.54604e-02	-2.74143e+02
2.54604e-02	-2.83808e+02
2.54604e-02	-2.93517e+02
2.54604e-02	-2.96985e+02
2.54604e-02	-2.98276e+02
2.54604e-02	-2.98782e+02
2.54604e-02	-2.99470e+02
2.54604e-02	-3.03209e+02
2.54604e-02	-3.03844e+02
2.54604e-02	-3.04199e+02
2.54605e-02	-3.04382e+02
2.58748e-02	-3.02820e+02
2.58748e-02	-3.03150e+02
2.58748e-02	-3.03058e+02
2.58748e-02	-3.03353e+02
2.61301e-02	-3.02612e+02
2.61301e-02	-3.02260e+02
2.61301e-02	-3.00923e+02
2.61301e-02	-3.00129e+02
2.61301e-02	-3.00333e+02
2.61301e-02	-3.01420e+02
2.61301e-02	-3.01774e+02
2.61301e-02	-3.01993e+02
2.61304e-02	-3.02114e+02
2.66198e-02	-3.01208e+02
2.66198e-02	-3.00541e+02
2.66198e-02	-2.98701e+02
2.66198e-02	-2.94350e+02
2.66198e-02	-2.83753e+02
2.66198e-02	-2.76211e+02
2.66198e-02	-2.71786e+02
2.66198e-02	-2.67664e+02
2.66198e-02	-2.64065e+02
2.66198e-02	-2.61189e+02
2.66198e-02	-2.59273e+02
2.66198e-02	-2.53712e+02
2.66198e-02	-2.51304e+02
2.66198e-02	-2.46021e+02
2.66198e-02	-2.36099e+02
2.66198e-02	-2.16384e+02
2.66198e-02	-1.89054e+02
2.66198e-02	-1.13871e+02
2.66198e-02	-5.29192e+01
2.66198e-02	-5.00678e+01
2.66198e-02	-3.48919e+01
2.66198e-02	-2.24344e+01
2.66198e-02	-1.38598e+01
2.66198e-02	-5.20935e+00
2.66198e-02	-7.66840e-01
2.66198e-02	3.74629e-01
2.66198e-02	7.87483e-01
2.66198e-02	9.68612e-01
2.67094e-02	9.89066e-01
2.67094e-02	-2.81245e-01
2.67094e-02	-2.24049e+01
2.67094e-02	-1.01826e+02
2.67094e-02	-2.29743e+02
2.67094e-02	-2.45031e+02
2.67094e-02	-2.67969e+02
2.67094e-02	-2.81593e+02
2.67094e-02	-2.90847e+02
2.67094e-02	-2.94855e+02
2.67094e-02	-2.96011e+02
2.67094e-02	-2.96495e+02
2.67094e-02	-2.97525e+02
2.67094e-02	-3.00542e+02
2.67094e-02	-3.01263e+02
2.67094e-02	-3.01687e+02
2.67095e-02	-3.01949e+02
2.72077e-02	-3.01180e+02
2.72077e-02	-3.01458e+02
2.72077e-02	-3.01361e+02
2.72077e-02	-3.01730e+02
2.74643e-02	-3.01290e+02
2.74643e-02	-3.01015e+02
2.74643e-02	-3.00476e+02
2.74643e-02	-2.98936e+02
2.74643e-02	-2.98612e+02
2.74643e-02	-2.98915e+02
2.74643e-02	-3.00165e+02
2.74643e-02	-3.00496e+02
2.74643e-02	-3.00706e+02
2.74648e-02	-3.00817e+02
2.79984e-02	-3.00486e+02
2.79984e-02	-3.00036e+02
2.79984e-02	-2.98454e+02
2.79984e-02	-2.94369e+02
2.79984e-02	-2.89328e+02
2.79984e-02	-2.83431e+02
2.79984e-02	-2.77542e+02
2.79984e-02	-2.72227e+02
2.79984e-02	-2.66791e+02
2.79984e-02	-2.63187e+02
2.79984e-02	-2.60223e+02
2.79984e-02	-2.57966e+02
2.79984e-02	-2.55822e+02
2.79984e-02	-2.53289e+02
2.79984e-02	-2.44512e+02
2.79984e-02	-2.30109e+02
2.79984e-02	-2.01133e+02
2.79984e-02	-1.67775e+02
2.79984e-02	-1.30084e+02
2.79984e-02	-8.35758e+01
2.79984e-02	-3.81888e+01
2.79984e-02	-1.86070e+01
2.79984e-02	-8.13141e+00
2.79984e-02	-3.65242e+00
2.79984e-02	9.38287e-01
2.79986e-02	1.08801e+00
2.80021e-02	1.06264e+00
2.80021e-02	4.89808e-01
2.80021e-02	-4.90336e-01
2.80021e-02	-2.92433e+01
2.80021e-02	-1.19923e+02
2.80021e-02	-2.47261e+02
2.80021e-02	-2.60392e+02
2.80021e-02	-2.76918e+02
2.80021e-02	-2.87245e+02
2.80021e-02	-2.92158e+02
2.80021e-02	-2.94016e+02
2.80021e-02	-2.94803e+02
2.80021e-02	-2.95428e+02
2.80021e-02	-2.99163e+02
2.80021e-02	-2.99751e+02
2.80021e-02	-3.00172e+02
2.80021e-02	-3.00423e+02
2.84862e-02	-3.00272e+02
2.84862e-02	-3.00548e+02
2.84862e-02	-3.00488e+02
2.84862e-02	-2.99321e+02
2.84862e-02	-2.93438e+02
2.84862e-02	-2.65091e+02
2.84862e-02	-1.85454e+02
2.84862e-02	-6.01969e+01
2.84862e-02	-4.40127e+01
2.84862e-02	-3.07469e+01
2.84862e-02	-2.04492e+01
2.84862e-02	-1.13687e+01
2.84862e-02	4.47662e-01
2.84862e-02	5.56750e+00
2.84862e-02	6.79092e+00
2.84862e-02	8.81851e+00
2.84862e-02	9.28476e+00
2.84862e-02	9.62500e+00
2.84864e-02	9.79098e+00
2.87863e-02	7.18399e+00
2.88860e-02	6.51938e+00
2.88860e-02	5.90286e+00
2.88860e-02	1.73340e+00
2.88860e-02	-7.41922e+00
2.88860e-02	-1.78080e+01
2.88860e-02	-2.57500e+01
2.88860e-02	-3.10896e+01
2.88860e-02	-3.49892e+01
2.88860e-02	-3.86094e+01
2.88860e-02	-7.13308e+01
2.88860e-02	-1.61238e+02
2.88860e-02	-2.78725e+02
2.88860e-02	-2.93695e+02
2.88860e-02	-3.00787e+02
2.88862e-02	-3.00912e+02
2.93178e-02	-3.00835e+02
2.93178e-02	-3.00377e+02
2.93178e-02	-2.98752e+02
2.93178e-02	-2.94597e+02
2.93178e-02	-2.89454e+02
2.93178e-02	-2.83492e+02
2.93178e-02	-2.77661e+02
2.93178e-02	-2.72365e+02
2.93178e-02	-2.66868e+02
2.93178e-02	-2.63321e+02
2.93178e-02	-2.60385e+02
2.93178e-02	-2.58092e+02
2.93178e-02	-2.53855e+02
2.93178e-02	-2.49828e+02
2.93178e-02	-2.40938e+02
2.93178e-02	-2.25918e+02
2.93178e-02	-2.00055e+02
2.93178e-02	-1.65980e+02
2.93178e-02	-1.30945e+02
2.93178e-02	-7.89208e+01
2.93178e-02	-3.80576e+01
2.93178e-02	-1.94313e+01
2.93178e-02	-1.00667e+01
2.93178e-02	-3.39816e+00
2.93178e-02	-1.60564e+00
2.93178e-02	-3.83392e-01
2.93178e-02	-2.15954e-02
2.93178e-02	2.24672e-01
2.93181e-02	3.52178e-01
2.93505e-02	2.73769e-01
2.93505e-02	-1.05474e+00
2.93505e-02	-8.02430e+00
2.93505e-02	-6.01445e+01
2.93505e-02	-1.67683e+02
2.93505e-02	-2.74590e+02
2.93505e-02	-2.82658e+02
2.93505e-02	-2.90497e+02
2.93505e-02	-2.93636e+02
2.93505e-02	-2.94802e+02
2.93505e-02	-2.95313e+02
2.93505e-02	-2.96015e+02
2.93505e-02	-2.99554e+02
2.93505e-02	-3.00277e+02
2.93505e-02	-3.00712e+02
2.93505e-02	-3.01014e+02
2.96985e-02	-3.00925e+02
2.96985e-02	-3.00682e+02
2.96985e-02	-2.95954e+02
2.96985e-02	-2.66937e+02
2.96985e-02	-1.87124e+02
2.96985e-02	-6.19299e+01
2.96985e-02	-4.74141e+01
2.96985e-02	-3.37840e+01
2.96985e-02	-7.48514e+00
2.96985e-02	3.10263e+00
2.96985e-02	4.75125e+00
2.96985e-02	6.81522e+00
2.96985e-02	7.82443e+00
2.96985e-02	8.12161e+00
2.96986e-02	8.30865e+00
3.00132e-02	6.00543e+00
3.03725e-02	4.15530e+00
3.03725e-02	4.19498e+00
3.03725e-02	3.75455e+00
3.03725e-02	5.11780e-02
3.03725e-02	-8.78372e+00
3.03725e-02	-1.92985e+01
3.03725e-02	-2.75981e+01
3.03725e-02	-3.33698e+01
3.03725e-02	-3.77158e+01
3.03725e-02	-4.96076e+01
3.03725e-02	-1.07348e+02
3.03725e-02	-2.32663e+02
3.03725e-02	-2.39444e+02
3.03725e-02	-2.55017e+02
3.03725e-02	-2.68405e+02
3.03725e-02	-2.78616e+02
3.03725e-02	-2.86347e+02
3.03725e-02	-3.00665e+02
3.03725e-02	-3.00801e+02
3.03726e-02	-3.00958e+02
3.05868e-02	-3.00856e+02
3.05868e-02	-3.00063e+02
3.05868e-02	-2.97776e+02
3.05868e-02	-2.93395e+02
3.05868e-02	-2.82349e+02
3.05868e-02	-2.77117e+02
3.05868e-02	-2.71759e+02
3.05868e-02	-2.67124e+02
3.05868e-02	-2.63755e+02
3.05868e-02	-2.60776e+02
3.05868e-02	-2.58245e+02
3.05868e-02	-2.56191e+02
3.05868e-02	-2.53273e+02
3.05868e-02	-2.41509e+02
3.05868e-02	-2.22332e+02
3.05868e-02	-1.87132e+02
3.05868e-02	-1.54025e+02
3.05868e-02	-1.16133e+02
3.05868e-02	-5.79284e+01
3.05868e-02	-2.69081e+01
3.05868e-02	-1.38398e+01
3.05868e-02	-5.98437e+00
3.05868e-02	-2.70839e+00
3.05868e-02	-1.49887e+00
3.05868e-02	-4.53932e-01
3.05868e-02	-9.39467e-02
3.05868e-02	1.25800e-01
3.07591e-02	1.17026e-01
3.07591e-02	-6.15972e-01
3.07591e-02	-1.63998e+00
3.07591e-02	-1.83253e+00
3.07591e-02	-3.57036e+00
3.07591e-02	-5.99642e+00
3.07592e-02	-1.14501e+02
3.07592e-02	-2.40842e+02
3.07592e-02	-2.55142e+02
3.07592e-02	-2.75702e+02
3.07592e-02	-2.86478e+02
3.07592e-02	-2.93235e+02
3.07592e-02	-2.95631e+02
3.07592e-02	-2.96534e+02
3.07592e-02	-2.97194e+02
3.07592e-02	-2.99677e+02
3.07592e-02	-3.01302e+02
3.07592e-02	-3.01830e+02
3.07592e-02	-3.02219e+02
3.07592e-02	-3.02428e+02
3.09066e-02	-3.02169e+02
3.09066e-02	-2.99573e+02
3.09066e-02	-2.71228e+02
3.09066e-02	-1.87671e+02
3.09066e-02	-6.29215e+01
3.09066e-02	-4.82952e+01
3.09066e-02	-2.59959e+01
3.09066e-02	-1.41265e+01
3.09066e-02	-5.13562e+00
3.09066e-02	-1.28729e+00
3.09066e-02	-2.47772e-01
3.09066e-02	1.46362e-01
3.09066e-02	1.71851e+00
3.09066e-02	4.16242e+00
3.09066e-02	4.60053e+00
3.09066e-02	4.99777e+00
3.09067e-02	5.23462e+00
3.13527e-02	3.31595e+00
3.18196e-02	1.98294e+00
3.18196e-02	1.87650e+00
3.18196e-02	2.17279e+00
3.18196e-02	3.59341e+00
3.18196e-02	7.65866e+00
3.18196e-02	1.29773e+01
3.18196e-02	1.90942e+01
3.18196e-02	2.49865e+01
3.18196e-02	3.18543e+01
3.18196e-02	3.87510e+01
3.18196e-02	4.19283e+01
3.18196e-02	4.42859e+01
3.18196e-02	4.90621e+01
3.18196e-02	5.42360e+01
3.18196e-02	6.55816e+01
3.18196e-02	8.53816e+01
3.18196e-02	1.15674e+02
3.18196e-02	1.54699e+02
3.18196e-02	1.90927e+02
3.18196e-02	2.58510e+02
3.18196e-02	2.72709e+02
3.18196e-02	2.84030e+02
3.18196e-02	2.92528e+02
3.18196e-02	2.96820e+02
3.18196e-02	3.00096e+02
3.18196e-02	3.02157e+02
3.18196e-02	3.03254e+02
3.18196e-02	3.03457e+02
3.18203e-02	3.03565e+02
3.18499e-02	3.03551e+02
3.18499e-02	3.03425e+02
3.18499e-02	3.02667e+02
3.18499e-02	3.00504e+02
3.18499e-02	2.96659e+02
3.18499e-02	2.86519e+02
3.18499e-02	2.80314e+02
3.18499e-02	2.74487e+02
3.18499e-02	2.70444e+02
3.18499e-02	2.66703e+02
3.18499e-02	2.63734e+02
3.18499e-02	2.61414e+02
3.18499e-02	2.57305e+02
3.18499e-02	2.55329e+02
3.18499e-02	2.52952e+02
3.18499e-02	2.49400e+02
3.18499e-02	9.66023e+01
3.18499e-02	7.78648e+01
3.18499e-02	4.34785e+01
3.18499e-02	2.63186e+01
3.18499e-02	1.61420e+01
3.18499e-02	7.22714e+00
3.18499e-02	2.16764e-01
3.18500e-02	6.52329e-02
3.21271e-02	1.11072e-01
3.21271e-02	8.61163e-01
3.21271e-02	2.46864e+01
3.21271e-02	1.07069e+02
3.21271e-02	2.35757e+02
3.21271e-02	2.50872e+02
3.21271e-02	2.73504e+02
3.21271e-02	2.85991e+02
3.21271e-02	2.94553e+02
3.21271e-02	2.98683e+02
3.21271e-02	2.99683e+02
3.21271e-02	3.00247e+02
3.21271e-02	3.04073e+02
3.21271e-02	3.04703e+02
3.21271e-02	3.05056e+02
3.21272e-02	3.05240e+02
3.22193e-02	3.04858e+02
3.22193e-02	3.04574e+02
3.22193e-02	3.04083e+02
3.22193e-02	2.89756e+02
3.22193e-02	2.23015e+02
3.22193e-02	9.35107e+01
3.22193e-02	7.61519e+01
3.22193e-02	4.83136e+01
3.22193e-02	2.87707e+01
3.22193e-02	1.42540e+01
3.22193e-02	7.66928e+00
3.22193e-02	6.24246e+00
3.22193e-02	5.67542e+00
3.22193e-02	5.09552e+00
3.22193e-02	1.73517e+00
3.22193e-02	9.20960e-01
3.22193e-02	5.34760e-01
3.22194e-02	2.75940e-01
3.30318e-02	4.33350e-02
3.30318e-02	-6.84204e-02
3.30318e-02	9.22241e+00
3.30318e-02	1.97699e+01
3.30318e-02	2.91516e+01
3.30318e-02	3.61858e+01
3.30318e-02	3.95925e+01
3.30318e-02	4.29507e+01
3.30318e-02	4.56872e+01
3.30318e-02	5.04381e+01
3.30318e-02	5.86484e+01
3.30318e-02	7.37916e+01
3.30318e-02	1.00608e+02
3.30318e-02	1.34478e+02
3.30318e-02	1.69405e+02
3.30318e-02	2.21988e+02
3.30318e-02	2.66133e+02
3.30318e-02	2.78025e+02
3.30318e-02	2.87194e+02
3.30318e-02	2.93779e+02
3.30318e-02	3.02463e+02
3.30319e-02	3.02626e+02
3.32865e-02	3.02215e+02
3.32865e-02	3.02263e+02
3.32865e-02	3.01458e+02
3.32865e-02	2.99322e+02
3.32865e-02	2.95186e+02
3.32865e-02	2.84867e+02
3.32865e-02	2.77853e+02
3.32865e-02	2.70473e+02
3.32865e-02	2.64760e+02
3.32865e-02	2.61961e+02
3.32865e-02	2.59281e+02
3.32865e-02	2.54885e+02
3.32865e-02	2.52377e+02
3.32865e-02	2.46944e+02
3.32865e-02	2.36708e+02
3.32865e-02	2.16855e+02
3.32865e-02	1.88917e+02
3.32865e-02	1.56005e+02
3.32865e-02	1.13017e+02
3.32865e-02	5.21154e+01
3.32865e-02	4.23676e+01
3.32865e-02	2.56951e+01
3.32865e-02	1.67841e+01
3.32865e-02	1.01634e+01
3.32865e-02	5.72901e+00
3.32865e-02	3.77034e+00
3.32865e-02	1.58942e+00
3.32865e-02	3.93726e-01
3.32865e-02	1.88056e-02
3.32885e-02	-8.66561e-02
3.33761e-02	-7.04647e-02
3.33761e-02	7.14017e-01
3.33761e-02	1.27974e+00
3.33761e-02	2.86960e+01
3.33761e-02	1.16662e+02
3.33761e-02	2.43585e+02
3.33761e-02	2.57461e+02
3.33761e-02	2.76850e+02
3.33761e-02	2.87482e+02
3.33761e-02	2.94444e+02
3.33761e-02	2.94821e+02
3.33761e-02	2.95954e+02
3.33761e-02	2.96793e+02
3.33761e-02	2.97440e+02
3.33761e-02	2.98089e+02
3.33761e-02	3.01510e+02
3.33761e-02	3.02199e+02
3.33761e-02	3.02624e+02
3.33761e-02	3.02873e+02
3.37059e-02	3.02173e+02
3.37059e-02	3.00478e+02
3.37059e-02	2.84685e+02
3.37059e-02	2.21783e+02
3.37059e-02	1.15161e+02
3.37059e-02	1.54490e+01
3.37059e-02	8.45608e+00
3.37059e-02	2.14908e+00
3.37059e-02	5.94879e-01
3.37059e-02	-4.17602e-01
3.37059e-02	-3.01440e+00
3.37059e-02	-3.75824e+00
3.37059e-02	-4.10947e+00
3.37059e-02	-4.32727e+00
3.41667e-02	-2.69617e+00
3.42399e-02	-2.57791e+00
3.42399e-02	-2.58456e+00
3.42399e-02	6.78558e+00
3.42400e-02	1.73072e+01
3.42400e-02	2.65613e+01
3.42400e-02	3.33863e+01
3.42400e-02	3.65801e+01
3.42400e-02	3.96054e+01
3.42400e-02	4.45072e+01
3.42400e-02	4.82437e+01
3.42400e-02	5.38591e+01
3.42400e-02	2.07801e+02
3.42400e-02	2.26381e+02
3.42400e-02	2.59812e+02
3.42400e-02	2.77551e+02
3.42400e-02	3.01445e+02
3.42400e-02	3.01634e+02
3.46651e-02	3.01345e+02
3.46651e-02	3.01454e+02
3.46651e-02	3.01172e+02
3.46651e-02	2.99772e+02
3.46651e-02	2.95658e+02
3.46651e-02	2.89661e+02
3.46651e-02	2.83791e+02
3.46651e-02	2.77773e+02
3.46651e-02	2.70947e+02
3.46651e-02	2.64183e+02
3.46651e-02	2.61033e+02
3.46651e-02	2.58662e+02
3.46651e-02	2.54183e+02
