time	V(a)
4.88467e-02	-6.80116e-01
4.88469e-02	-7.93379e-01
4.97068e-02	-6.43573e-01
4.97068e-02	7.22239e+00
4.97068e-02	3.54328e+01
4.97068e-02	1.13487e+02
4.97068e-02	2.39686e+02
4.97068e-02	2.54425e+02
4.97068e-02	2.67648e+02
4.97068e-02	2.78650e+02
4.97068e-02	2.84854e+02
4.97068e-02	2.99448e+02
4.97068e-02	3.04443e+02
4.97068e-02	3.05603e+02
4.97068e-02	3.08130e+02
4.97068e-02	3.08561e+02
4.97068e-02	3.08792e+02
5.00451e-02	3.06181e+02
5.03860e-02	3.04335e+02
5.03860e-02	3.02041e+02
5.03860e-02	2.94543e+02
5.03860e-02	2.83981e+02
5.03860e-02	2.74809e+02
5.03860e-02	2.68012e+02
5.03860e-02	2.64706e+02
5.03860e-02	2.61536e+02
5.03860e-02	2.58948e+02
5.03860e-02	2.38370e+02
5.03860e-02	1.52005e+02
5.03860e-02	3.04918e+01
5.03860e-02	1.92459e+01
5.03860e-02	7.50603e+00
5.03860e-02	-7.76418e-01
5.03861e-02	-9.37672e-01
5.08818e-02	-7.78358e-01
5.08818e-02	-1.78194e-01
5.08818e-02	3.60283e-01
5.08818e-02	1.45275e+00
5.08818e-02	3.13464e+00
5.08818e-02	4.90811e+00
5.08818e-02	1.01553e+02
5.08818e-02	2.45580e+02
5.08818e-02	2.70941e+02
5.08818e-02	2.81634e+02
5.08818e-02	2.97194e+02
5.08818e-02	3.01895e+02
5.08818e-02	3.02973e+02
5.08818e-02	3.05446e+02
5.08818e-02	3.05889e+02
5.08818e-02	3.06283e+02
5.08818e-02	3.06516e+02
5.12084e-02	3.04625e+02
5.15984e-02	3.03043e+02
5.19118e-02	3.02234e+02
5.19118e-02	3.02256e+02
5.19118e-02	3.01955e+02
5.19118e-02	3.00737e+02
5.19118e-02	2.97095e+02
5.19118e-02	2.91795e+02
5.19118e-02	2.86390e+02
5.19118e-02	2.79860e+02
5.19118e-02	2.74611e+02
5.19118e-02	2.69245e+02
5.19118e-02	2.65390e+02
5.19118e-02	2.62403e+02
5.19118e-02	2.60222e+02
5.19118e-02	2.54232e+02
5.19118e-02	2.52193e+02
5.19118e-02	2.49136e+02
5.19118e-02	2.48506e+02
5.19118e-02	2.46571e+02
5.19118e-02	2.41137e+02
5.19118e-02	2.25714e+02
5.19118e-02	1.99661e+02
5.19118e-02	1.68067e+02
5.19118e-02	1.29347e+02
5.19118e-02	7.77168e+01
5.19118e-02	3.88108e+01
5.19118e-02	2.03072e+01
5.19118e-02	1.09170e+01
5.19118e-02	3.88451e+00
5.19118e-02	1.92249e+00
5.19118e-02	3.46825e-01
5.19118e-02	-1.77242e-01
5.19118e-02	-7.71610e-01
5.19119e-02	-9.70380e-01
5.20711e-02	-9.46599e-01
5.20711e-02	-3.00243e-01
5.20711e-02	6.27526e+00
5.20711e-02	5.84379e+01
5.20711e-02	2.77843e+02
5.20711e-02	2.86789e+02
5.20711e-02	2.88235e+02
5.20711e-02	2.91353e+02
5.20711e-02	2.92278e+02
5.20711e-02	2.96729e+02
5.20711e-02	2.98825e+02
5.20711e-02	3.00755e+02
5.20712e-02	3.02389e+02
5.20712e-02	3.02829e+02
5.20712e-02	3.03171e+02
