time	V(a)
3.09240e-02	2.88610e+02
3.09240e-02	2.97951e+02
3.09240e-02	3.02021e+02
3.09240e-02	3.03039e+02
3.09240e-02	3.05597e+02
3.09240e-02	3.06138e+02
3.09240e-02	3.06427e+02
3.09242e-02	3.06557e+02
3.12700e-02	3.04545e+02
3.16756e-02	3.02938e+02
3.18106e-02	3.02595e+02
3.18106e-02	3.02671e+02
3.18106e-02	3.01844e+02
3.18106e-02	3.01060e+02
3.18106e-02	2.99854e+02
3.18106e-02	2.96837e+02
3.18106e-02	2.91873e+02
3.18106e-02	2.86170e+02
3.18106e-02	2.80137e+02
3.18106e-02	2.73336e+02
3.18106e-02	2.66270e+02
3.18106e-02	2.62951e+02
3.18106e-02	2.60776e+02
3.18106e-02	2.56367e+02
3.18106e-02	2.53517e+02
3.18106e-02	2.49181e+02
3.18106e-02	2.39637e+02
3.18106e-02	2.18573e+02
3.18106e-02	1.86609e+02
3.18106e-02	1.52566e+02
3.18106e-02	1.11494e+02
3.18106e-02	4.81734e+01
3.18106e-02	3.88998e+01
3.18106e-02	2.47584e+01
3.18106e-02	1.45138e+01
3.18106e-02	6.41838e+00
3.18106e-02	2.54075e+00
3.18106e-02	1.20744e+00
3.18106e-02	2.40882e-01
3.18106e-02	-4.79331e-01
3.18106e-02	-7.77363e-01
3.18106e-02	-9.56839e-01
3.21658e-02	-8.83514e-01
3.21658e-02	-2.93971e-01
3.21659e-02	1.80659e+01
3.21659e-02	9.05430e+01
3.21659e-02	2.17294e+02
3.21659e-02	2.33731e+02
3.21659e-02	2.60548e+02
3.21659e-02	2.78200e+02
3.21659e-02	2.90385e+02
3.21659e-02	2.96864e+02
3.21659e-02	2.98598e+02
3.21659e-02	2.99277e+02
3.21659e-02	2.99902e+02
3.21659e-02	3.03241e+02
3.21659e-02	3.04124e+02
3.21659e-02	3.04517e+02
3.21659e-02	3.04761e+02
3.25887e-02	3.03034e+02
3.31200e-02	3.01688e+02
3.32266e-02	3.01561e+02
3.32266e-02	3.01470e+02
3.32266e-02	3.00548e+02
3.32266e-02	2.97960e+02
3.32266e-02	2.93444e+02
3.32266e-02	2.82539e+02
3.32266e-02	2.76734e+02
3.32266e-02	2.70283e+02
3.32266e-02	2.64781e+02
3.32266e-02	2.61868e+02
3.32266e-02	2.59495e+02
3.32266e-02	2.54955e+02
3.32266e-02	2.49553e+02
3.32266e-02	2.39481e+02
3.32266e-02	2.21007e+02
3.32266e-02	1.91489e+02
3.32266e-02	1.53289e+02
3.32266e-02	2.24758e+01
3.32266e-02	1.17784e+01
3.32266e-02	4.86271e+00
3.32266e-02	1.73465e+00
3.32266e-02	5.88123e-01
3.32266e-02	-2.81192e-01
3.32266e-02	-8.09963e-01
3.32266e-02	-9.96424e-01
3.34320e-02	-9.47542e-01
3.34320e-02	-3.87365e-01
3.34320e-02	2.28250e+00
3.34320e-02	4.46835e+01
3.34320e-02	1.50393e+02
3.34320e-02	2.69583e+02
3.34320e-02	2.79562e+02
3.34320e-02	2.90113e+02
3.34320e-02	2.94960e+02
3.34320e-02	2.96652e+02
3.34320e-02	2.97436e+02
3.34320e-02	2.98083e+02
3.34320e-02	3.01632e+02
3.34320e-02	3.02401e+02
3.34320e-02	3.02823e+02
3.34320e-02	3.03064e+02
3.40129e-02	3.01623e+02
3.45981e-02	3.00857e+02
3.45982e-02	3.00922e+02
3.45982e-02	2.99080e+02
